roi_id,source_image,pred1_species,pred1_genus,pred1_conf,pred1_class_idx,pred2_species,pred2_genus,pred2_conf,pred2_class_idx,pred3_species,pred3_genus,pred3_conf,pred3_class_idx,pred4_species,pred4_genus,pred4_conf,pred4_class_idx,pred5_species,pred5_genus,pred5_conf,pred5_class_idx,top1_confidence,top1_top2_gap,top1_genus,top2_genus,genus_agreement,confidence_tier
roi_0544,E.umbellatum var. bahiiforme.JPG,Angelica archangelica L.,Angelica,0.8844,533,Thapsia villosa L.,Thapsia,0.0641,148,Angelica atropurpurea L.,Angelica,0.0107,593,Angelica sylvestris L.,Angelica,0.0096,495,Barbarea vulgaris R.Br.,Barbarea,0.0055,598,0.8844,0.8202999999999999,Angelica,Thapsia,False,TIER_1_HIGH
roi_0545,E.umbellatum var.stellatum(bendras vaizdas)-4.JPG,Trifolium campestre Schreb.,Trifolium,0.4499,100,Sedum acre L.,Sedum,0.3229,46,Trifolium dubium Sibth.,Trifolium,0.0739,223,Trifolium patens Schreb.,Trifolium,0.0482,111,Hypericum patulum Thunb.,Hypericum,0.0164,572,0.4499,0.127,Trifolium,Sedum,False,TIER_3_MODERATE
roi_0546,E.umbellatum var.stellatum(bendras vaizdas)-4.JPG,Narthecium ossifragum (L.) Huds.,Narthecium,0.1541,446,Anthericum liliago L.,Anthericum,0.1264,153,Kniphofia uvaria (L.) Hook.,Kniphofia,0.0855,423,Kniphofia uvaria (L.) Oken,Kniphofia,0.0847,863,Lapsana communis L.,Lapsana,0.0656,245,0.1541,0.0276999999999999,Narthecium,Anthericum,False,TIER_5_UNRELIABLE
roi_0547,IMGP3799.jpg,Kigelia africana (Lam.) Benth.,Kigelia,0.1404,649,Sagittaria lancifolia L.,Sagittaria,0.087,555,Dendrobium crumenatum Sw.,Dendrobium,0.0539,714,Pancratium maritimum L.,Pancratium,0.0402,152,Acacia saligna (Labill.) H.L.Wendl.,Acacia,0.039,344,0.1404,0.0534,Kigelia,Sagittaria,False,TIER_5_UNRELIABLE
roi_0559,P3240023.JPG m.jpg,Sedum album L.,Sedum,0.3181,47,Daucus carota L.,Daucus,0.2349,204,Anemone alpina L.,Anemone,0.1243,471,Sedum rupestre L.,Sedum,0.0958,187,Sedum sediforme (Jacq.) Pau,Sedum,0.0362,60,0.3181,0.0832,Sedum,Daucus,False,TIER_4_LOW
roi_0560,P3240023.JPG m.jpg,Daucus carota L.,Daucus,0.8886,204,Sedum album L.,Sedum,0.0365,47,Sedum sediforme (Jacq.) Pau,Sedum,0.0243,60,Adenostyles alpina (L.) Bluff & Fingerh.,Adenostyles,0.0135,529,Anemone alpina L.,Anemone,0.0089,471,0.8886,0.8521,Daucus,Sedum,False,TIER_1_HIGH
roi_0561,P3240048.JPG,Anemone coronaria L.,Anemone,0.3681,135,Casuarina cunninghamiana Miq.,Casuarina,0.0927,174,Alcea rosea L.,Alcea,0.0695,123,Casuarina equisetifolia L.,Casuarina,0.056,308,Hyoscyamus niger L.,Hyoscyamus,0.0486,139,0.3681,0.2754,Anemone,Casuarina,False,TIER_4_LOW
roi_0562,P3240048.JPG,Dryopteris filix-mas (L.) Schott,Dryopteris,0.3118,25,Anemone coronaria L.,Anemone,0.0953,135,Papaver orientale L.,Papaver,0.0897,477,Hyoscyamus niger L.,Hyoscyamus,0.0781,139,Calendula officinalis L.,Calendula,0.0418,35,0.3118,0.2165,Dryopteris,Anemone,False,TIER_4_LOW
roi_0563,P3240048.JPG,Daucus carota L.,Daucus,0.3249,204,Lamium purpureum L.,Lamium,0.1488,84,Lavandula stoechas L.,Lavandula,0.1284,88,Lamium hybridum Vill.,Lamium,0.0472,83,Lavandula dentata L.,Lavandula,0.047,17,0.3249,0.1761,Daucus,Lamium,False,TIER_4_LOW
roi_0564,P3240048.JPG,Elodea canadensis Michx.,Elodea,0.2437,160,Tetraclinis articulata (Vahl) Mast.,Tetraclinis,0.1669,581,Stoebe passerinoides (Lam.) Willd.,Stoebe,0.1171,684,Casuarina cunninghamiana Miq.,Casuarina,0.0664,174,Acacia dealbata Link,Acacia,0.053,230,0.2437,0.0768,Elodea,Tetraclinis,False,TIER_4_LOW
roi_0566,P4240127-2.JPG,Tradescantia pallida (Rose) D.R.Hunt,Tradescantia,0.4871,686,Lavandula dentata L.,Lavandula,0.2952,17,Tradescantia pallida (Rose) D.R. Hunt,Tradescantia,0.1466,191,Lamium purpureum L.,Lamium,0.01,84,Papaver rhoeas L.,Papaver,0.0061,201,0.4871,0.1918999999999999,Tradescantia,Lavandula,False,TIER_3_MODERATE
roi_0568,P4240127-2.JPG,Acacia caven (Molina) Molina,Acacia,0.401,1023,Tagetes erecta L.,Tagetes,0.2703,285,Calendula officinalis L.,Calendula,0.0777,35,Acacia dealbata Link,Acacia,0.0449,230,Neolamarckia cadamba (Roxb.) Bosser,Neolamarckia,0.0318,721,0.401,0.1307,Acacia,Tagetes,False,TIER_3_MODERATE
roi_0570,P4240129-2.JPG,Cirsium arvense (L.) Scop.,Cirsium,0.0843,3,Elodea canadensis Michx.,Elodea,0.0783,160,Gomphocarpus fruticosus (L.) R.Br.,Gomphocarpus,0.0753,404,Phalaris minor Retz.,Phalaris,0.067,214,Lamium purpureum L.,Lamium,0.0521,84,0.0843,0.006,Cirsium,Elodea,False,TIER_5_UNRELIABLE
roi_0571,P4240129-2.JPG,Papaver rhoeas L.,Papaver,0.2269,201,Elodea canadensis Michx.,Elodea,0.1437,160,Egeria densa Planch.,Egeria,0.1302,12,Daphne gnidium L.,Daphne,0.0751,140,Groenlandia densa (L.) Fourr.,Groenlandia,0.0384,169,0.2269,0.0832,Papaver,Elodea,False,TIER_4_LOW
roi_0572,P4240129-2.JPG,Cirsium vulgare (Savi) Ten.,Cirsium,0.964,4,Cirsium texanum Buckley,Cirsium,0.019,948,Centranthus ruber (L.) DC.,Centranthus,0.0036,240,Cirsium acaulon (L.) Scop.,Cirsium,0.0024,535,Papaver somniferum L.,Papaver,0.0021,203,0.964,0.945,Cirsium,Cirsium,True,TIER_1_HIGH
roi_0573,P4240135-2.JPG,Anemone blanda Schott & Kotschy,Anemone,0.3186,567,Browallia americana L.,Browallia,0.1395,306,Anthurium andraeanum Linden ex André,Anthurium,0.1281,702,Brodiaea elegans Hoover,Brodiaea,0.0475,937,Nymphaea nouchali Burm.f.,Nymphaea,0.0383,707,0.3186,0.1790999999999999,Anemone,Browallia,False,TIER_4_LOW
roi_0575,P4240139-2.JPG,Ophrys bertolonii Moretti,Ophrys,0.5057,458,Ophrys aveyronensis (J.J.Wood) P.Delforge,Ophrys,0.0557,456,Papaver somniferum L.,Papaver,0.0538,203,Lamium hybridum Vill.,Lamium,0.0424,83,Hyoscyamus niger L.,Hyoscyamus,0.0308,139,0.5057,0.45,Ophrys,Ophrys,True,TIER_3_GENUS_OK
roi_0577,P4240139-2.JPG,Papaver rhoeas L.,Papaver,0.8869,201,Papaver hybridum L.,Papaver,0.0322,200,Papaver argemone L.,Papaver,0.0257,199,Papaver somniferum L.,Papaver,0.0141,203,Cytinus ruber Fritsch,Cytinus,0.005,375,0.8869,0.8547,Papaver,Papaver,True,TIER_1_HIGH
roi_0579,P4240142-2.JPG,Myosoton aquaticum (L.) Moench,Myosoton,0.6652,170,Smilax aspera L.,Smilax,0.1361,205,Cucurbita maxima Duchesne,Cucurbita,0.0529,371,Cyanotis somaliensis C.B.Clarke,Cyanotis,0.022,986,Cucurbita pepo L.,Cucurbita,0.0207,313,0.6652,0.5291,Myosoton,Smilax,False,TIER_2_GOOD
roi_0580,P4240148-2.JPG,Dendrobium closterium Rchb.f.,Dendrobium,0.2725,801,Hypericum patulum Thunb.,Hypericum,0.121,572,Ophrys lutea Cav.,Ophrys,0.0612,165,Epipactis muelleri Godfery,Epipactis,0.0465,391,Ophrys fusca Link,Ophrys,0.0442,164,0.2725,0.1515,Dendrobium,Hypericum,False,TIER_4_LOW
roi_0581,P4240150-2.JPG,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria,0.909,402,Smilax aspera L.,Smilax,0.009,205,Daphne laureola L.,Daphne,0.0086,141,Mercurialis annua L.,Mercurialis,0.005,9,Barbarea verna (Mill.) Asch.,Barbarea,0.0046,235,0.909,0.9,Alliaria,Smilax,False,TIER_1_HIGH
roi_0583,P4240150-2.JPG,Anemone nemorosa L.,Anemone,0.4779,486,Sedum dasyphyllum L.,Sedum,0.3543,54,Atocion rupestre (L.) B.Oxelman,Atocion,0.0334,340,Melampodium leucanthum Torr. & A. Gray,Melampodium,0.0253,913,Dryas octopetala L.,Dryas,0.0117,381,0.4779,0.1235999999999999,Anemone,Sedum,False,TIER_3_MODERATE
roi_0584,P4240151-2.JPG,Tagetes erecta L.,Tagetes,0.5929,285,Calendula officinalis L.,Calendula,0.3151,35,Calendula arvensis (Vaill.) L.,Calendula,0.0313,244,Helminthotheca echioides (L.) Holub,Helminthotheca,0.0229,40,Tagetes patula L.,Tagetes,0.0118,243,0.5929,0.2778,Tagetes,Calendula,False,TIER_3_MODERATE
roi_0586,P4240160-2.JPG,Crotalaria polysperma Kotschy,Crotalaria,0.3399,259,Mertensia virginica (L.) Pers. ex Link,Mertensia,0.1436,766,Lupinus bicolor Lindl.,Lupinus,0.1286,759,Hackelia velutina (Piper) I.M. Johnst.,Hackelia,0.1037,955,Mertensia paniculata (Aiton) G. Don,Mertensia,0.0767,765,0.3399,0.1962999999999999,Crotalaria,Mertensia,False,TIER_4_LOW
roi_0587,P4240164-2.JPG,Tradescantia virginiana L.,Tradescantia,0.2715,519,Hackelia velutina (Piper) I.M. Johnst.,Hackelia,0.1166,955,Mertensia paniculata (Aiton) G. Don,Mertensia,0.0927,765,Mertensia virginica (L.) Pers. ex Link,Mertensia,0.0785,766,Tradescantia ohiensis Raf.,Tradescantia,0.0776,787,0.2715,0.1549,Tradescantia,Hackelia,False,TIER_4_LOW
roi_0589,P4240168-2.JPG,Trifolium repens L.,Trifolium,0.1442,226,Lamium purpureum L.,Lamium,0.143,84,Trifolium dubium Sibth.,Trifolium,0.0871,223,Mercurialis annua L.,Mercurialis,0.0452,9,Moehringia trinervia (L.) Clairv.,Moehringia,0.0343,34,0.1442,0.0012,Trifolium,Lamium,False,TIER_5_UNRELIABLE
roi_0590,P4240168-2.JPG,Lactuca serriola L.,Lactuca,0.3343,248,Helminthotheca echioides (L.) Holub,Helminthotheca,0.1878,40,Lactuca sativa L.,Lactuca,0.0893,247,Lactuca virosa L.,Lactuca,0.0606,0,Mercurialis perennis L.,Mercurialis,0.0587,66,0.3343,0.1465,Lactuca,Helminthotheca,False,TIER_4_LOW
roi_0591,P4240168-2.JPG,Acalypha integrifolia Willd.,Acalypha,0.3855,682,Punica granatum L.,Punica,0.2624,122,Xylopia crinita R.E.Fr.,Xylopia,0.0409,635,Mussaenda arcuata Poir.,Mussaenda,0.0238,668,Vismia cayennensis (Jacq.) Pers.,Vismia,0.0223,607,0.3855,0.1230999999999999,Acalypha,Punica,False,TIER_4_LOW
roi_0592,P4240168-2.JPG,Mercurialis perennis L.,Mercurialis,0.6173,66,Hyoscyamus niger L.,Hyoscyamus,0.1297,139,Mercurialis annua L.,Mercurialis,0.0416,9,Lactuca serriola L.,Lactuca,0.0347,248,Papaver rhoeas L.,Papaver,0.026,201,0.6173,0.4875999999999999,Mercurialis,Hyoscyamus,False,TIER_2_GOOD
roi_0593,P4240168-2.JPG,Zamioculcas zamiifolia (Lodd.) Engl.,Zamioculcas,0.1269,322,Trifolium dubium Sibth.,Trifolium,0.0519,223,Elodea canadensis Michx.,Elodea,0.0292,160,Moehringia trinervia (L.) Clairv.,Moehringia,0.0234,34,Trifolium repens L.,Trifolium,0.0223,226,0.1269,0.075,Zamioculcas,Trifolium,False,TIER_5_UNRELIABLE
roi_0595,P4240169-2.JPG,Thapsia villosa L.,Thapsia,0.3332,148,Sedum sediforme (Jacq.) Pau,Sedum,0.1964,60,Thapsia garganica L.,Thapsia,0.1231,147,Sedum pachyphyllum Rose,Sedum,0.0437,337,Daphne gnidium L.,Daphne,0.0232,140,0.3332,0.1368,Thapsia,Sedum,False,TIER_4_LOW
roi_0597,P4240172-2.JPG,Cucurbita pepo L.,Cucurbita,0.4134,313,Lithodora fruticosa (L.) Griseb.,Lithodora,0.1429,30,Carthamus lanatus L.,Carthamus,0.0982,38,Cucurbita moschata Duchesne,Cucurbita,0.0835,584,Pancratium maritimum L.,Pancratium,0.0537,152,0.4134,0.2704999999999999,Cucurbita,Lithodora,False,TIER_3_MODERATE
roi_0598,P4240177-2.JPG,Thapsia villosa L.,Thapsia,0.8802,148,Thapsia garganica L.,Thapsia,0.0318,147,Hypericum maculatum Crantz,Hypericum,0.0077,417,Sedum rupestre L.,Sedum,0.0049,187,Trifolium badium Schreb.,Trifolium,0.0046,549,0.8802,0.8483999999999999,Thapsia,Thapsia,True,TIER_1_HIGH
roi_0600,P4260001-2.JPG,Lamium galeobdolon (L.) L.,Lamium,0.2121,172,Haplophyton crooksii (L.D. Benson) L.D. Benson,Haplophyton,0.092,956,Crotalaria juncea L.,Crotalaria,0.0711,217,Fibigia clypeata (L.) Medik.,Fibigia,0.0432,63,Lupinus luteus L.,Lupinus,0.0392,219,0.2121,0.1201,Lamium,Haplophyton,False,TIER_4_LOW
roi_0602,P4260002-2.JPG,Lupinus luteus L.,Lupinus,0.3029,219,Crotalaria juncea L.,Crotalaria,0.2957,217,Crotalaria chrysochlora Baker f. ex Harms,Crotalaria,0.1171,257,Haplophyton crooksii (L.D. Benson) L.D. Benson,Haplophyton,0.0332,956,Hypericum patulum Thunb.,Hypericum,0.027,572,0.3029,0.0071999999999999,Lupinus,Crotalaria,False,TIER_4_LOW
roi_0606,P4260007-2.JPG,Cirsium palustre (L.) Scop.,Cirsium,0.2231,171,Cirsium arvense (L.) Scop.,Cirsium,0.1004,3,Trifolium repens L.,Trifolium,0.0441,226,Cirsium texanum Buckley,Cirsium,0.0395,948,Lactuca serriola L.,Lactuca,0.0394,248,0.2231,0.1226999999999999,Cirsium,Cirsium,True,TIER_4_LOW
roi_0608,P4260009-2(S).JPG,Lupinus angustifolius L.,Lupinus,0.4598,218,Guaiacum sanctum L.,Guaiacum,0.1613,865,Aristea ecklonii Baker,Aristea,0.1138,310,Lupinus nootkatensis Sims,Lupinus,0.0426,1029,Lupinus texensis Hook.,Lupinus,0.0365,910,0.4598,0.2985,Lupinus,Guaiacum,False,TIER_3_MODERATE
roi_0609,P4260010-2.JPG,Helminthotheca echioides (L.) Holub,Helminthotheca,0.6914,40,Mercurialis perennis L.,Mercurialis,0.0381,66,Cyanotis somaliensis C.B.Clarke,Cyanotis,0.0263,986,Sedum acre L.,Sedum,0.0224,46,Cereus jamacaru DC.,Cereus,0.0179,336,0.6914,0.6533,Helminthotheca,Mercurialis,False,TIER_2_GOOD
roi_0611,P4260013-2.JPG,Acalypha integrifolia Willd.,Acalypha,0.167,682,Papaver dubium L.,Papaver,0.1279,202,Papaver rhoeas L.,Papaver,0.0766,201,Mussaenda arcuata Poir.,Mussaenda,0.0231,668,Xylopia sericea A.St.-Hil.,Xylopia,0.0183,613,0.167,0.0390999999999999,Acalypha,Papaver,False,TIER_5_UNRELIABLE
roi_0612,P4260013-2.JPG,Daphne laureola L.,Daphne,0.3006,141,Trifolium dubium Sibth.,Trifolium,0.2041,223,Phedimus aizoon (L.) 't Hart,Phedimus,0.0955,333,Mercurialis annua L.,Mercurialis,0.0635,9,Phedimus spurius (M.Bieb) 't Hart,Phedimus,0.0476,334,0.3006,0.0964999999999999,Daphne,Trifolium,False,TIER_4_LOW
roi_0613,P4260013-2.JPG,Phedimus aizoon (L.) 't Hart,Phedimus,0.6131,333,Pelargonium x hortorum L.H. Bailey,Pelargonium,0.0641,832,Phedimus spurius (M.Bieb) 't Hart,Phedimus,0.0498,334,Sedum acre L.,Sedum,0.0487,46,Melilotus altissimus Thuill.,Melilotus,0.0209,438,0.6131,0.5489999999999999,Phedimus,Pelargonium,False,TIER_2_GOOD
roi_0614,P4260013-2.JPG,Phedimus spurius (M.Bieb) 't Hart,Phedimus,0.9323,334,Phedimus aizoon (L.) 't Hart,Phedimus,0.0585,333,Berula erecta (Huds.) Coville,Berula,0.0031,143,Sedum kamtschaticum Fisch. & C.A.Mey.,Sedum,0.0017,510,Sedum ternatum Michx.,Sedum,0.0008,783,0.9323,0.8738,Phedimus,Phedimus,True,TIER_1_HIGH
roi_0615,P4260017-2.JPG,Tradescantia cerinthoides Kunth,Tradescantia,0.5544,198,Cyanotis somaliensis C.B.Clarke,Cyanotis,0.3946,986,Peperomia obtusifolia (L.) A.Dietr.,Peperomia,0.0068,626,Nymphoides indica (L.) Kuntze,Nymphoides,0.0055,619,Tradescantia virginiana L.,Tradescantia,0.0044,519,0.5544,0.1598,Tradescantia,Cyanotis,False,TIER_3_MODERATE
roi_0616,P4260017-2.JPG,Cucurbita maxima Duchesne,Cucurbita,0.4018,371,Peperomia magnoliifolia (Jacq.) A.Dietr.,Peperomia,0.2009,625,Cucurbita moschata Duchesne,Cucurbita,0.1033,584,Peperomia obtusifolia (L.) A.Dietr.,Peperomia,0.0432,626,Smilax rotundifolia L.,Smilax,0.0343,575,0.4018,0.2009,Cucurbita,Peperomia,False,TIER_3_MODERATE
roi_0620,P4260022-2.JPG,Cucurbita maxima Duchesne,Cucurbita,0.3147,371,Cucurbita moschata Duchesne,Cucurbita,0.3098,584,Cucurbita pepo L.,Cucurbita,0.2641,313,Daucus carota L.,Daucus,0.037,204,Papaver dubium L.,Papaver,0.0259,202,0.3147,0.0048999999999999,Cucurbita,Cucurbita,True,TIER_4_LOW
roi_0622,P4260024-2.JPG,Anemone pulsatilla L.,Anemone,0.3567,487,Freesia x hybrida L.H.Bailey,Freesia,0.2565,400,Nymphaea nouchali Burm.f.,Nymphaea,0.0839,707,Anemone palmata L.,Anemone,0.0835,136,Anemone rubra Lam.,Anemone,0.06,488,0.3567,0.1002,Anemone,Freesia,False,TIER_4_LOW
roi_0624,P4260027-2.JPG,Anemone blanda Schott & Kotschy,Anemone,0.6832,567,Nymphaea nouchali Burm.f.,Nymphaea,0.1113,707,Anemone pulsatilla L.,Anemone,0.0285,487,Nymphaea nouchali Burm. f.,Nymphaea,0.0228,22,Bellium bellidioides L.,Bellium,0.0212,600,0.6832,0.5719000000000001,Anemone,Nymphaea,False,TIER_2_GOOD
roi_0626,P4260029-2.JPG,Anemone vernalis L.,Anemone,0.9531,492,Dryas octopetala L.,Dryas,0.0108,381,Papaver alpinum L.,Papaver,0.0072,475,Papaver croceum Ledeb.,Papaver,0.0049,476,Anemone alpina L.,Anemone,0.004,471,0.9531,0.9423,Anemone,Dryas,False,TIER_1_HIGH
roi_0628,P4260031-2.JPG,Trifolium dubium Sibth.,Trifolium,0.0532,223,Trifolium repens L.,Trifolium,0.0374,226,Trifolium campestre Schreb.,Trifolium,0.0225,100,Daucus carota L.,Daucus,0.0178,204,Moehringia trinervia (L.) Clairv.,Moehringia,0.0152,34,0.0532,0.0157999999999999,Trifolium,Trifolium,True,TIER_5_UNRELIABLE
roi_0629,P4260031-2.JPG,Cirsium vulgare (Savi) Ten.,Cirsium,0.3927,4,Cirsium eriophorum (L.) Scop.,Cirsium,0.3854,360,Leucophyta brownii Cass.,Leucophyta,0.0367,993,Cirsium texanum Buckley,Cirsium,0.0247,948,Cucurbita pepo L.,Cucurbita,0.0141,313,0.3927,0.0072999999999999,Cirsium,Cirsium,True,TIER_4_LOW
roi_0630,P4260031-2.JPG,Cirsium vulgare (Savi) Ten.,Cirsium,0.5033,4,Tradescantia pallida (Rose) D.R.Hunt,Tradescantia,0.0761,686,Tradescantia pallida (Rose) D.R. Hunt,Tradescantia,0.0599,191,Lamium purpureum L.,Lamium,0.0321,84,Tradescantia sillamontana Matuda,Tradescantia,0.029,988,0.5033,0.4271999999999999,Cirsium,Tradescantia,False,TIER_3_MODERATE
roi_0631,P4260034-2.JPG,Anemone vernalis L.,Anemone,0.391,492,Lactuca sativa L.,Lactuca,0.1213,247,Groenlandia densa (L.) Fourr.,Groenlandia,0.099,169,Cucurbita maxima Duchesne,Cucurbita,0.0545,371,Helicodiceros muscivorus (L.f.) Engl.,Helicodiceros,0.0326,411,0.391,0.2697,Anemone,Lactuca,False,TIER_4_LOW
roi_0632,P4260034-2.JPG,Helicodiceros muscivorus (L.f.) Engl.,Helicodiceros,0.3073,411,Cytinus ruber Fritsch,Cytinus,0.13,375,Fragaria x ananassa Duchesne ex Rozier,Fragaria,0.0688,662,Anemone hupehensis (Lemoine) Lemoine,Anemone,0.0469,527,Anemone coronaria L.,Anemone,0.0431,135,0.3073,0.1773,Helicodiceros,Cytinus,False,TIER_4_LOW
roi_0634,P4260035-2.JPG,Sedum spathulifolium Hook.,Sedum,0.1011,782,Sedum album L.,Sedum,0.0657,47,Sedum cepaea L.,Sedum,0.0612,53,Ophrys bombyliflora Link,Ophrys,0.0482,163,Sedum makinoi Maxim.,Sedum,0.0425,1009,0.1011,0.0354,Sedum,Sedum,True,TIER_5_UNRELIABLE
roi_0635,P4260035-2.JPG,Sedum album L.,Sedum,0.7588,47,Sedum sediforme (Jacq.) Pau,Sedum,0.1034,60,Sedum allantoides Rose,Sedum,0.0186,1000,Sedum pachyphyllum Rose,Sedum,0.0066,337,Sedum spathulifolium Hook.,Sedum,0.0059,782,0.7588,0.6554,Sedum,Sedum,True,TIER_2_GOOD
roi_0637,P4260046-2(S).JPG,Calendula officinalis L.,Calendula,0.9091,35,Calendula arvensis (Vaill.) L.,Calendula,0.0503,244,Calendula arvensis M.Bieb.,Calendula,0.0205,899,Limbarda crithmoides (L.) Dumort.,Limbarda,0.0081,45,Helminthotheca echioides (L.) Holub,Helminthotheca,0.0049,40,0.9091,0.8588,Calendula,Calendula,True,TIER_1_HIGH
roi_0638,P4260050-2.JPG,Sedum oreganum Nutt.,Sedum,0.1135,781,Sedum dasyphyllum L.,Sedum,0.1114,54,Thesium humifusum DC.,Thesium,0.0914,182,Calendula arvensis L.,Calendula,0.0638,351,Sedum furfuraceum Moran,Sedum,0.0484,1006,0.1135,0.0021,Sedum,Sedum,True,TIER_5_UNRELIABLE
roi_0641,P4260053-2.JPG,Pelargonium graveolens L'Hér.,Pelargonium,0.2893,2,Epipactis microphylla (Ehrh.) Sw.,Epipactis,0.1397,390,Thapsia villosa L.,Thapsia,0.1107,148,Thapsia garganica L.,Thapsia,0.0613,147,Pelargonium sidoides DC.,Pelargonium,0.0307,1018,0.2893,0.1496,Pelargonium,Epipactis,False,TIER_4_LOW
roi_0643,P4260057-2.JPG,Phedimus spurius (M.Bieb) 't Hart,Phedimus,0.2615,334,Sedum oreganum Nutt.,Sedum,0.1425,781,Thesium humifusum DC.,Thesium,0.0878,182,Sedum dasyphyllum L.,Sedum,0.087,54,Sedum album L.,Sedum,0.0283,47,0.2615,0.119,Phedimus,Sedum,False,TIER_4_LOW
roi_0644,P4260062-2.JPG,Zamioculcas zamiifolia (Lodd.) Engl.,Zamioculcas,0.1468,322,Phalaris minor Retz.,Phalaris,0.0548,214,Daucus carota L.,Daucus,0.0433,204,Xylopia crinita R.E.Fr.,Xylopia,0.0351,635,Acalypha integrifolia Willd.,Acalypha,0.0336,682,0.1468,0.092,Zamioculcas,Phalaris,False,TIER_5_UNRELIABLE
roi_0645,P4260062-2.JPG,Sagotia racemosa Baill.,Sagotia,0.0473,616,Smilax aspera L.,Smilax,0.0455,205,Moehringia trinervia (L.) Clairv.,Moehringia,0.0393,34,Lamium galeobdolon (L.) L.,Lamium,0.037,172,Neotinea maculata (Desf.) Stearn,Neotinea,0.0354,161,0.0473,0.0018,Sagotia,Smilax,False,TIER_5_UNRELIABLE
roi_0646,P4260062-2.JPG,Tradescantia fluminensis Vell.,Tradescantia,0.1303,14,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.1091,271,Smilax aspera L.,Smilax,0.0542,205,Xylopia crinita R.E.Fr.,Xylopia,0.0496,635,Trifolium ochroleucon Huds.,Trifolium,0.0331,109,0.1303,0.0211999999999999,Tradescantia,Trachelospermum,False,TIER_5_UNRELIABLE
roi_0647,P4260062-2.JPG,Punica granatum L.,Punica,0.1736,122,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.056,271,Ophrys insectifera L.,Ophrys,0.0296,188,Anemone nemorosa L.,Anemone,0.0294,486,Trifolium repens L.,Trifolium,0.0129,226,0.1736,0.1176,Punica,Trachelospermum,False,TIER_5_UNRELIABLE
roi_0650,P4260063-2.JPG,Lupinus angustifolius L.,Lupinus,0.578,218,Lagenaria siceraria (Molina) Standl.,Lagenaria,0.1559,315,Lupinus polyphyllus Lindl.,Lupinus,0.1358,263,Phalaris minor Retz.,Phalaris,0.0306,214,Daucus carota L.,Daucus,0.0193,204,0.578,0.4220999999999999,Lupinus,Lagenaria,False,TIER_3_MODERATE
roi_0651,P4260067-2.JPG,Lamium purpureum L.,Lamium,0.8051,84,Lamium hybridum Vill.,Lamium,0.0184,83,Trifolium repens L.,Trifolium,0.0175,226,Lamium amplexicaule L.,Lamium,0.0146,16,Lamium album L.,Lamium,0.0113,427,0.8051,0.7867000000000001,Lamium,Lamium,True,TIER_1_HIGH
roi_0652,P4260067-2.JPG,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.4013,271,Zamioculcas zamiifolia (Lodd.) Engl.,Zamioculcas,0.0899,322,Lactuca sativa L.,Lactuca,0.0402,247,Morinda citrifolia L.,Morinda,0.0316,278,Pongamia pinnata (L.) Pierre,Pongamia,0.0294,678,0.4013,0.3114,Trachelospermum,Zamioculcas,False,TIER_3_MODERATE
roi_0653,P4260067-2.JPG,Cucurbita moschata Duchesne,Cucurbita,0.1591,584,Trachelospermum jasminoides (Lindl.) Lem.,Trachelospermum,0.1241,271,Cucurbita pepo L.,Cucurbita,0.0827,313,Cucurbita maxima Duchesne,Cucurbita,0.058,371,Sedum acre L.,Sedum,0.0545,46,0.1591,0.0349999999999999,Cucurbita,Trachelospermum,False,TIER_5_UNRELIABLE
